"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"problème";0,696824998413579;-0,354287757325425;0,57657868817369;0,569818179896895;0,239830012415596;1,32459169547223;0,397034702221302;-0,20186493674968;0,328521147041743;0,324669166420134;0,136649571671425;0,754721588022722;0,254385874642342;0,0616552487679518;0,139344913370689;0,115834237695557;0,0153708841026372;0,413408841420823;0,00207605021649728;0,000536664292121669;0,00142137142655812;0,00138823507043662;0,000245922049262416;0,00750160970899099;0,00427553444180523;0,823254735928759;0,00289773645703667
"pire";-1,04305560635795;0,371243626106897;1,40450380656108;1,67299934701672;-3,5897562872233;-0,101191986272639;-0,239964091245313;0,0854078524925589;0,32311842008963;0,384888174239006;-0,825854920873772;-0,0232801040320461;0,096457899601056;0,011456530239023;0,139925581210031;0,168979186632632;0,582772496774213;0,000408305543043831;0,00258423990013004;0,00032736776704275;0,00468558418680416;0,00664828222118382;0,030608907842421;2,43226082798146e-05;0,00237529691211401;2,00122340204563;0,00951281497599787
"particulièrement";-1,15520283940489;-0,864982333183027;-3,71933600427477;1,42665123533403;0,19397480933207;-0,401151010758472;-0,271156218460787;-0,203033900628331;-0,87302511013888;0,334872232685016;0,0455309439874925;-0,0941605988131276;0,0915210288844632;0,0481095272745586;0,759038190900915;0,0950514676710245;0,00131625885648708;0,00496352641255157;0,00316981852771763;0,00177718393519894;0,0328585755645953;0,00483452196503589;8,93734599891042e-05;0,00038223784663312;0,00237529691211401;2,27538458874978;0,0122978029138242
"origine";0,477291707832974;-0,446169696400874;-0,5896725969261;0,574342385696597;0,718603267510308;0,217981472645482;0,369520422161404;-0,34542568384065;-0,456525984795437;0,44465729729808;0,556344429243464;0,168761795927766;0,189516015892705;0,155271052033332;0,23143467701017;0,186869606037177;0,219130462394984;0,0177781866316325;0,000541110152888638;0,000472844175739783;0,000825923447899219;0,000783537235172587;0,00122658113082302;0,00011286442379262;0,00237529691211401;0,653307948147432;0,00101380350383042
"ordre";0,564010074889587;0,887365744375536;0,640320195608576;0,386885871438921;-2,4638160824444;-1,81911422856994;0,169710332094785;0,267007881369832;0,192672006905201;0,116413753313774;-0,741360951138981;-0,54737050558785;0,0523971289151929;0,121604963581981;0,0540326872483455;0,0167887476881583;0,510031006357716;0,245145466208607;0,000604479552640299;0,0014962811672991;0,000779116300055498;0,000284428840891312;0,0115351823052003;0,00628822152320307;0,00190023752969121;1,4682165933659;0,00409626596681228
"objectif";-0,300860243677775;1,18323585488402;1,04084015196901;1,10394485434818;-3,50918181989817;-0,929562852241777;-0,0730315367057359;0,287221507604891;0,25265603335993;0,267974220076035;-0,851827206393791;-0,225644314894899;0,00926491025252681;0,134358909421348;0,0887172531457867;0,0849425246719683;0,642938737335636;0,0397776651727342;0,00017200358427715;0,0026604220204905;0,0020586189490753;0,00231580853480633;0,0234002034111237;0,00164197072925011;0,00190023752969121;1,86252111970004;0,00659189533744166
"malheureusement";0,445856903481278;-1,58673773676525;-0,610605429280141;0,434128120231867;-0,0310035388950322;0,129675844255227;0,245599626858745;-0,874052174653829;-0,336351112696012;0,23913884366335;-0,0170782543108929;0,0714317502162749;0,0663938632019273;0,788423328073481;0,0996292067473542;0,0428638897213769;0,000163759207244353;0,00252595304861551;0,000472181421334713;0,00598037207903777;0,000885603302295453;0,00044766561704526;2,28318152972869e-06;3,99425762073775e-05;0,00237529691211401;1,03107091764583;0,0025251953378029
"magistrat";2,32869022037763;0,0700576668569735;-0,3489232210696;-0,653849880941744;-0,454939527087673;2,36951734921845;0,677949422258039;0,0203958235212278;-0,101581693462941;-0,190354708904157;-0,132446122224629;0,689835386379791;0,642004445664277;0,00054480132221587;0,0115319498159506;0,034465889386845;0,012498796038063;0,298954117772651;0,0154569068194273;1,39897672744209e-05;0,000347023508413069;0,00121858337332313;0,000589938166195027;0,0160036459902533;0,00285035629453682;1,73180788667987;0,00854867046945345
"janvier";-0,527676213061205;0,88228517880889;-0,110175901273703;0,260056064961517;0,605078614004967;-0,559890983194625;-0,391544805710879;0,654670743853004;-0,0817524095088013;0,192966063106359;0,448978715538393;-0,415448717997802;0,200060336005015;0,524392103605574;0,00697794567738576;0,0330886255806923;0,134182477703794;0,101298511427538;0,000793659437046881;0,00221879468906176;3,4599703244103e-05;0,000192767193130458;0,00104357281461142;0,000893523742696371;0,00285035629453682;0,70298171964911;0,00140859847456766
"extrêmement";-0,184283696129765;0,466355895971255;0,286826417169931;-1,65292119727611;-0,945459076374208;0,544077045863379;-0,0893300108723434;0,226062197212273;0,139036754213043;-0,801239999114349;-0,458303536045815;0,263736887435469;0,0123346099265835;0,0740625654296245;0,0239066260590158;0,675732309459904;0,165608759021473;0,0483551301034025;8,06662248438187e-05;0,000516598151323401;0,0001954142365476;0,00648966385844345;0,00212326096222891;0,000703134992483186;0,00237529691211401;0,988737977602772;0,00232209688445135
"confrère";-0,594696683443813;-1,3326005941092;-1,2595814584439;0,0733886526125374;0,123547518557398;0,722375088664915;-0,288181900832945;-0,645760070558362;-0,610375993432947;0,0355631399976487;0,0598694422421951;0,350053114404985;0,100070519446546;0,471115445384943;0,359166679944045;0,00103774761708303;0,00220307567785613;0,066406531929527;0,00100806882270519;0,00506173209525945;0,00452221981127505;1,5351717811735e-05;4,35078080998304e-05;0,00148738936453295;0,00285035629453682;1,12021001464223;0,00357682796267385
"attendre";-0,102411443639724;-1,24966559032922;-0,249651882418929;0,881970417751928;0,871658423541175;-0,921878235784428;-0,0510654972470775;-0,623121718576879;-0,124484110967522;0,439777590658286;0,434635713019752;-0,459676856789567;0,0037138769956575;0,518478054766931;0,0176574762358128;0,187567405758766;0,13723643974149;0,135346746501345;2,49123605424523e-05;0,00370941588516122;0,000148042903551817;0,00184767652681594;0,00180472305779165;0,0020186686024062;0,00237529691211401;1,00136346461033;0,00238177859443325
"assemblée";-1,63086204615386;0,804280362985474;0,739575574221678;-1,85375437638369;0,101440184557454;0,312689279270575;-0,599597036028831;0,295698905324078;0,271909768989009;-0,681544850606127;0,0372951434723183;0,114962246801187;0,436513065304098;0,099538236562961;0,0718218049640655;0,384048408046212;0,000861448060303223;0,00721703706236099;0,00631760335768445;0,00153650095554405;0,00129922097383688;0,00816248286926764;2,44420689858676e-05;0,000232243670714375;0,00237529691211401;1,47087448282975;0,00513888775353845
"vendre";-0,705970384290793;-0,00587614920682172;-4,16298633219818;1,0863518989818;0,0837494931957531;-0,945503043971798;-0,158216028226701;-0,00131691216722182;-0,932972795599788;0,243463871202048;0,0187692181914153;-0,211898033716745;0,0320031268858111;2,07882195215541e-06;0,890343964846705;0,0516035166794094;0,000229736533657243;0,0258175762324637;0,00142060099808748;9,8420321617572e-08;0,0493979720724054;0,0033638777627212;1,99923352319587e-05;0,00254815013632286;0,00285035629453682;2,35151247693067;0,0157613613182725
"soutenir";-0,656101013260274;0,85503042790992;-0,0969063434284301;0,26654791894151;-0,823586449773349;-0,582495248220648;-0,436472503691699;0,568810692347431;-0,0644671376586266;0,177321533091522;-0,547892523367479;-0,387506122138126;0,257703466205641;0,41034977529791;0,00449791928030182;0,0289633125219316;0,207130221240494;0,091355305453721;0,00122698871145223;0,00208383002181042;2,67672381852793e-05;0,000202511524252874;0,00193338139738794;0,000967127926459765;0,00285035629453682;0,770136292602943;0,00169057456299536
"sortir";1,17286317434932;0,368631019847152;0,0530584778194911;-0,932231353120684;-0,902490495535464;0,0535315993281667;0,655576485394708;0,206047758753219;0,0296572449114471;-0,521074382263442;-0,504450612914422;0,0299216980400009;0,547220962342322;0,0506831964131352;0,000895995850667938;0,235415053412576;0,165272097527803;0,000512694453497292;0,0045744684941631;0,000451886841593758;9,3617170924703e-06;0,00288997010460264;0,00270851480366885;9,52941799829912e-06;0,00332541567695962;0,944763266878033;0,00296819164517547
"solution";-0,65203136144886;1,58812496898839;1,38828187694835;1,79503642133747;1,16011269776132;0,0504055841904805;-0,212160039616838;0,516749156955225;0,451723575624057;0,584074663860314;0,377481161903197;0,0164011294104002;0,0589360071551567;0,327812344549518;0,213760496344983;0,304164877947175;0,0951678681584308;0,000158405844736023;0,000605907215647772;0,00359450011941715;0,00274678371001887;0,00459214596759342;0,00191809235844235;3,62098278040421e-06;0,00142517814726841;1,60042431774885;0,00365039144443022
"résultat";-0,973093361946533;1,51998809174096;1,42145577156154;1,81126605628746;-2,41154996168447;-0,00610507837457718;-0,25666348396913;0,400912650804066;0,374923727675225;0,477740240126423;-0,63607135670253;-0,00161027784876583;0,0953573078609923;0,218141125224992;0,162794626237342;0,224971888196468;0,298733364382396;1,68809780805001e-06;0,00179935523242642;0,00439023999816501;0,00383949930737407;0,00623408024068241;0,0110509704849413;7,08256189258525e-08;0,00190023752969121;1,87773599164522;0,00670003316735368
"réalité";-0,109708664149971;0,128883818305601;0,0423256907194268;0,851799629531578;-1,99504096864229;-1,15390609634615;-0,0445378528399304;0,0523222899268589;0,0171827393872313;0,345800642484576;-0,809916352181248;-0,468445225437345;0,00381826872801709;0,00494075866600525;0,000454696012821508;0,156739452501924;0,644072140664498;0,189974683426735;4,00246731244648e-05;5,5238608240959e-05;5,95736278581284e-06;0,00241279727415246;0,0132357811239563;0,00442778857686158;0,00332541567695962;1,05794890447381;0,00372199106477027
"raison";-0,268064756243996;-0,158336003049418;-1,06489002691263;1,20234423898236;1,35977668062477;0,728129700362551;-0,119219787762335;-0,0704187486008276;-0,473601844485645;0,534733573324615;0,604750469773437;0,323830217582438;0,0226780627772152;0,00741819229532926;0,286328406097865;0,310672608528141;0,297651402930111;0,0752513273713395;0,000204822936456493;7,145925851306e-05;0,00323227772755718;0,00412056532735602;0,00527028775630666;0,00151118155026145;0,00285035629453682;1,06070289425046;0,00320690915877804
"question";-0,372028534962683;1,07197751131465;0,860476849514629;0,0094535384230054;0,691071074137506;-0,588877128529369;-0,220277712996397;0,634716782140504;0,509487457773744;0,00559743037923711;0,409182472372027;-0,348673542262951;0,0626880283918401;0,487995337427228;0,268311253948184;2,75638380456991e-05;0,1103376622454;0,0706401541493012;0,000328753517402566;0,00272953868115046;0,00175871831009649;2,12278833052825e-07;0,00113439246914386;0,000823696609275521;0,00237529691211401;0,885402936426083;0,00186208636539651
"présidentiel";-0,824042818156528;1,39158849579789;1,19776491453351;0,776434202208269;1,97722093814338;0,140843261177414;-0,281285955493253;0,475016942165225;0,408855512137787;0,265034815708216;0,674921822692573;0,0480766659476538;0,112126080535421;0,29980644168617;0,189530304196856;0,067785248873909;0,32927876651286;0,00147315819478282;0,00193552465412452;0,00551976781464237;0,00408923740756522;0,00171833749270914;0,0111431904177651;5,65420167765012e-05;0,00285035629453682;1,4664034359437;0,00612923240935148
"prononcer";1,64772222502054;0,463201867839312;0,0787432745122517;-0,0448742323619356;0,663156061013734;1,80104154047447;0,640343269669307;0,180011044377008;0,030601472202036;-0,0174391728400604;0,25771790533763;0,699926729957949;0,589486464676054;0,0436775891432312;0,00107711278520368;0,00029772732693472;0,0487061234838971;0,316754982584681;0,00515912309895801;0,000407707307116062;1,17824290373622e-05;3,82650209990117e-06;0,000835678786240858;0,00616389668506344;0,00190023752969121;1,278804313;0,00310753533671716
"poser";0,814037128029152;0,184262129404751;-0,101828785440056;-1,93166678204007;-0,173616569819839;0,752594039740839;0,362786170735719;0,0821188002815091;-0,0453813147686601;-0,860872275801909;-0,077374469016792;0,335403264046609;0,188588303715206;0,00905963530031341;0,00236099928695046;0,723118621567372;0,00437577427796332;0,0724966658521977;0,000944403485714894;4,83884071250925e-05;1,47778169275966e-05;0,00531781932090789;4,29587363173497e-05;0,000807217751050028;0,00142517814726841;1,11697601566045;0,00177810273571596
"penser";-1,29837534612751;0,763773342070356;-0,328687493003798;-0,700808966125306;1,7812411467718;0,156299428796025;-0,527187729518176;0,310119824189142;-0,133459106162569;-0,28455399186338;0,723248849950635;0,0634632667954802;0,39359712870023;0,127700503473677;0,0201811615802743;0,0780853380752519;0,377870578929622;0,00256528924094581;0,00400422455922026;0,00138562878398414;0,000256616313674874;0,0011665871900276;0,00753638960321362;5,80273430925503e-05;0,00237529691211401;1,2331937389772;0,00361227267898471
"payer";-1,16573056224514;1,47910596539251;1,44136010832945;1,82100383725745;-4,55454755735194;-0,0400114759136119;-0,213955814238275;0,271472097772535;0,264544300008963;0,334223337150107;-0,835932386677243;-0,00734362483512872;0,0758653948175414;0,114513885517493;0,0927941834292636;0,126063068491181;0,59072327139097;4,01963535508711e-05;0,00193671412411263;0,00311793984350552;0,00296083462501207;0,00472596908594728;0,0295637578890934;2,28159364102453e-06;0,00142517814726841;2,52193177150768;0,00906433234224208
"majorité";0,148203003896584;0,425848875056136;-0,781436650055545;-0,499975787017729;0,734341885840142;0,387687195388829;0,111919403282541;0,321590998371948;-0,590122475778916;-0,377569889054272;0,554557623716958;0,292772200477643;0,0184040343178534;0,142469613724039;0,409369021625824;0,142631602678031;0,230484573602877;0,0566411540513735;5,21713310308099e-05;0,00043075359711776;0,00145045899774354;0,000593766716399044;0,00128089787482009;0,000357010359782555;0,00237529691211401;0,650964792961855;0,00100654432702107
"intérieur";1,5254919719788;-0,279214142530508;0,138329572482294;-0,0861294874280459;0,293297348992322;1,23048852391481;0,759735327599442;-0,139056023854815;0,0688917837635054;-0,0428947615255152;0,146069832954733;0,612815812207213;0,739844157057673;0,0232384649051726;0,00486719633989873;0,00160599029220344;0,0139502795681314;0,216493911836922;0,00773866047316025;0,000259251193217732;6,36320638299005e-05;2,46688932220073e-05;0,000286063346547015;0,00503501855221011;0,00332541567695962;1,05680975596099;0,00371398005798592
"fichier";0,172273156531674;-3,05583586362511;0,832052706353638;0,696446345984676;0,0780898482526677;1,07891060782864;0,0503316060942259;-0,892797984741803;0,243093874338607;0,203474899151911;0,0228148572960553;0,315216281035222;0,00291080176154173;0,858716227417189;0,0543259691337896;0,0323945185519712;0,000305079344707895;0,0513474037907997;5,63953262924213e-05;0,0177446704520997;0,00131555668627157;0,000921686485197924;1,15876948220896e-05;0,00221196788538749;0,00190023752969121;1,90269119428711;0,00687930409656575
"espérer";-1,04844561545035;-0,705894711333234;0,972359898195262;-0,475858459362155;1,54498450118321;0,0841048908472555;-0,461395931700145;-0,310647441525043;0,427912420600804;-0,209413968621049;0,679910863168147;0,0370125583064598;0,297265756016937;0,126341241402058;0,20456698630607;0,0416991738414045;0,32926651112559;0,000860331307938977;0,00156661027347801;0,000710148232999853;0,00134748280990732;0,000322719154413098;0,00340186761362897;1,00811866951479e-05;0,00142517814726841;1,14585714701172;0,0018712426622677
"engager";-1,25604523252329;0,794730093396843;-0,897359666445609;0,69326471761379;-0,732219629626828;-0,0519524607697526;-0,625373475328567;0,39568887137714;-0,446787200567131;0,345170185396785;-0,364565481104227;-0,0258666567908403;0,461832940546037;0,173350812049823;0,188597459823909;0,0958056978406598;0,0800577393871395;0,000355350352432062;0,00449686354245462;0,00180027341002534;0,00229526186497874;0,00136992675160512;0,00152820594587415;7,69327747277725e-06;0,00285035629453682;1,10133600615855;0,00345731400986581
