"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"assurance";-1,22938936388921;0,864110336347084;0,364134010453251;1,59552634588247;-0,553331044884026;0,388924037697393;0,163891650928636;0,718124205430088;0,481836162191601;0,156196839376594;0,024256925111786;0,337710073320016;0,000522824793208176;0,000258294805117856;4,58669392382325e-05;0,000880613281001237;0,000345921273709085;0,823836075126933;0,000234778802027019
"show";0,569044715773592;-0,128148167018303;-0,761249940732911;0,571286379376636;0,509764217419889;-0,114798272021683;-0,68194637353077;0,511772354672813;0,403284109047552;0,0134201222022791;0,414157598998871;0,169138169751297;0,00010910398142465;5,53315207625233e-06;0,000195255085132302;0,000109965271052207;0,000336936305560797;0,416813608282342;5,85371519614228e-05
"save";-0,0938645867656174;-0,335415267256889;-0,218820219165291;-0,693057171767711;-0,116467299570925;-0,416183693535202;-0,271512408415937;-0,859946227064362;0,0284228964217263;0,238146275753782;0,0886405527085366;0,644790275115955;2,96859775488562e-06;3,79064804674689e-05;1,6133281326837e-05;0,000161840023767035;0,000336936305560797;0,2589814486336;2,25987866035331e-05
"road";2,55508395583923;0,142403047026876;0,0247281162902399;-0,129197944894799;0,997134028262385;0,055573486575359;0,00965026849762705;-0,0504201307913024;0,996854066140713;0,00203176349238735;5,35791814491404e-05;0,00106059118544319;0,00217034420326982;6,74150452118144e-06;2,03282659952688e-07;5,54918849300934e-06;0,000332443821486653;1,19039318546572;0,000471084841748831
"important";-0,749836941591798;0,342879929738544;-0,533703996241023;-0,704727742090482;-0,620292685986961;0,283642883927591;-0,441499567422673;-0,582976697710906;0,556957217284599;0,0764162380424845;0,161913048923776;0,204713495749139;0,00019197019399515;4,01406377194834e-05;9,72525612814203e-05;0,000169567600545694;0,000341428789634941;0,467365837476003;7,45785725536765e-05
"explanation";-0,693237510833814;1,22514374720265;1,40142674643994;2,84065529264328;-0,199996515086737;0,353449540873986;0,404306548703945;0,819518779946032;0,0807657096568835;0,165519952917124;0,189407197970223;0,564307139455768;0,000159765268765567;0,000498990596767756;0,000652918643346882;0,00268259640592311;0,000332443821486653;1,13467006387628;0,000428013492661158
"completely";-0,0121060151170491;0,399438078690187;-0,598591440402847;-1,1807700788711;-0,00875450279965951;0,288854899351574;-0,432873277473347;-0,853877585752668;0,000164556295299151;0,117550467107013;0,23086912287221;0,651415853725475;5,00383018099359e-08;5,44752292594851e-05;0,00012233793431894;0,000476026157110937;0,000341428789634941;0,438980279483883;6,57945861926057e-05
"whisper";1,11796479443564;-0,350197398874349;0,625562198977896;0,170528055173437;0,834932060162982;-0,261538679179499;0,467189967119101;0,127355835470131;0,797615304147641;0,0513542521032382;0,143308182874894;0,0077222608742232;0,000421118251704064;4,13212681535756e-05;0,000131852632412619;9,79804630894183e-06;0,000336936305560797;0,582280756814173;0,000114238550822154
"unhappy";-1,13735282217706;0,646661698170103;0,488879929744297;1,69692384270266;-0,517497547857808;0,294232217629737;0,22244123363171;0,772103352958816;0,445545712130558;0,0945081973451525;0,0472388195532925;0,412707270970995;0,000430039833582417;0,000139018482255307;7,94552653813776e-05;0,000957288781669878;0,000332443821486653;0,792592803679528;0,000208842323157401
"tire";1,92150155909605;-1,0248489968043;1,31301919848643;-0,21099675854798;0,753036686303948;-0,401638442010163;0,514572377837065;-0,08268965441412;0,68510633034238;0,127882056636814;0,183574105695014;0,00343750732578932;0,00117767749873855;0,000335015310852072;0,000549904213533022;1,4200265417579e-05;0,000318966369264221;1,07984842818879;0,000371937952407469
"necessity";-0,949828408098675;0,615274287319824;0,342163062597919;-0,121865095417306;-0,799145487550862;0,517665786920357;0,287881542761041;-0,102532141871438;0,737108601887402;0,202951401923186;0,0548908795517371;0,00504911663767185;0,000303975176160834;0,000127551432867772;3,94470071317244e-05;5,0038752665399e-06;0,000336936305560797;0,514612658007732;8,92295573269439e-05
"intelligence";-0,935318424530074;0,90712527316369;0,935022001051907;-0,185111434299881;-0,579366241501261;0,561902498978039;0,579182627288246;-0,114663961637571;0,453107406815428;0,279659817414383;0,259847542087224;0,0073852336829619;0,000294758805919775;0,000277256887386553;0,000294572004114367;1,15455413584461e-05;0,000336936305560797;0,646338399035167;0,000140756262320865
"harville";1,5308813496562;-1,29205983077662;1,08643100875018;-0,0365198970343554;0,671679407912541;-0,566895652833263;0,476675306586646;-0,0160232292480221;0,569263769810959;0,266078070841276;0,164523354616081;0,000134804731682526;0,000747528851530087;0,000532488391635724;0,000376486319985937;4,25406365119429e-07;0,000318966369264221;0,943812683667524;0,00028412962214377
"susan";0,137854951843617;1,37241775734097;0,167543759842919;-1,9289017408871;0,0579895108083851;0,577315746069291;0,0704782856353979;-0,811404065327847;0,00674079321627168;0,438381555850877;0,00571367518999107;0,549163975742852;5,80550763655266e-06;0,000575397692863276;8,57535234299454e-06;0,00113662098245153;0,000305488917041789;0,781030363616698;0,000186350814328345
"respectable";-0,923139663619448;-1,86123745852891;-2,9425808690064;0,173392503340114;-0,255981302751261;-0,516110409009662;-0,815960698022517;0,0480807408039201;0,105123026641168;0,280401256892698;0,612932455986682;0,00154326047944462;0,000279475813426967;0,0011360906224933;0,00283965919322579;9,859843911616e-06;0,000327951337412509;1,32440109932887;0,000575239197143483
"reproach";-1,43231854910387;1,95102734688722;1,28519835296461;-1,52950849962454;-0,456393746408504;0,621675032239444;0,409515391359372;-0,487362336223345;0,317058297157635;0,386011245806461;0,146484941381337;0,150445515654564;0,00065437112524865;0,00121414794329329;0,00052684785420483;0,000746188728267986;0,000318966369264221;1,18323526359577;0,000446567490229636
"kitty";0,720276107850902;-1,15012998581222;1,57486504761779;0,726904597711668;0,327054232169853;-0,522237063405697;0,715095604734948;0,33006401638764;0,171226614392957;0,286470863774895;0,469734773063624;0,0725677487685224;0,000153825558288614;0,000392215122426712;0,000735389069794064;0,000156669808779697;0,000296503948893501;0,809681886618846;0,000194383469438669
"hundred";0,157850302088683;-1,57963497167746;-1,78338963985904;0,0703011094019654;0,0660838531376865;-0,661312421314465;-0,746614086183405;0,0294314811417076;0,00714076622559785;0,469224644735849;0,52304521105963;0,000589377978917046;8,05953299102026e-06;0,000807109618182627;0,00102875396346744;1,5986132186249e-06;0,000323458853338365;0,868908526967704;0,00024421209032174
"exertion";-1,2922935698708;1,29341046258784;0,516844258980854;-0,139259913290091;-0,67832917862246;0,678915439311999;0,271293264815415;-0,0730979901157806;0,570151051861553;0,374760367289477;0,0523334935074396;0,00275508734152716;0,000547686168374923;0,000548633276752354;8,76049809385122e-05;6,36006636215779e-06;0,000327951337412509;0,796099347438554;0,000207847086994361
"encouragement";-1,45733564615549;0,691694623589608;-0,215880098517483;0,264491104895128;-0,883829898541181;0,419491824413563;-0,130924736571914;0,160405838573418;0,851705409296912;0,125896130896954;0,0107247756442915;0,0116736841618396;0,000696511965935949;0,000156905514156276;1,52839152731971e-05;2,29420144007077e-05;0,000327951337412509;0,734540818386977;0,000176946214242039
"painful";-1,33441190138998;2,03025468705336;1,53844136977674;-1,05987648820264;-0,43540559469992;0,662452312129389;0,501978421221259;-0,345827365728407;0,282153809455899;0,428568751385589;0,215209171319103;0,0740682678394046;0,000575968664137973;0,00133327607567928;0,000765563011911003;0,000363353676458585;0,000323458853338365;1,16855187631597;0,000441687426930615
"netherfield";0,11947890645851;-0,854504604170481;0,658277229471102;1,1300041415225;0,076259292357916;-0,545401011460132;0,420155801411087;0,721242926875503;0,0112103167608784;0,376250922849119;0,195274638346889;0,417264122043109;4,55331161345329e-06;0,000232902263389611;0,000138217349387902;0,000407291142393409;0,000318966369264221;0,52490818682359;8,78843586359222e-05
"leisure";-0,0377499321244875;-0,0528786461340964;0,403509296372262;-1,15739649348023;-0,0307550259342987;-0,0430804518498672;0,328740693724572;-0,942935713258162;0,00217862272867319;0,0028049407241885;0,142839900904849;0,852176535642292;4,67349472153108e-07;9,1700153121456e-07;5,33969555104592e-05;0,000439312672164497;0,000327951337412509;0,376206426017923;4,64153709144633e-05
"kellynch";0,659215143961447;-1,57783394977861;0,781153605758858;-0,204469980607034;0,348594325874975;-0,83436184241831;0,413075635623202;-0,108124146880258;0,178415830278755;0,670679420053547;0,143762192700402;0,00714255696729529;0,000140563769167291;0,000805270214207598;0,000197374901465829;1,35231589970966e-05;0,000323458853338365;0,725958061910044;0,000170467702413171
"inform";-0,318903893793036;-0,975114685854063;-0,679885073610928;0,690416392225441;-0,225981704991858;-0,690985853609271;-0,481780220071015;0,489242923984767;0,085517881980109;0,524640774090849;0,223049408662603;0,166791935266427;3,33525504900144e-05;0,000311832086630743;0,00015159344399347;0,000156326136417479;0,000327951337412509;0,507262086078553;8,43867406579326e-05
"garden";3,33389366298884;1,86464952288824;-1,82429478706306;-0,0677706455783775;0,787461481277957;0,440427867168816;-0,430896129428571;-0,0160073410699216;0,726082400927906;0,149035663486073;0,124757087687655;0,00012484789835704;0,00334552928677255;0,00104653986852696;0,00100173162123447;1,38243459815347e-06;0,000300996432967645;1,81995159767174;0,000996967554368721
"dr";1,01409207873627;-1,48197740396192;0,945421979398046;-0,209776667284713;0,49705208274589;-0,726383698943368;0,463393782267924;-0,102820968205665;0,342712454727054;0,480254700450456;0,170930383474233;0,00610246134825635;0,000314159530816571;0,000670932180373472;0,000273052934494041;1,3443421697447e-05;0,000305488917041789;0,805774456719831;0,000198345545283995
"deceive";-1,29159335767585;1,22646047259678;0,137280327169468;0,956557127735588;-0,637385613905301;0,605243327252291;0,0677461718814384;0,472049309075385;0,547532673229541;0,323950682866362;0,00354950519501718;0,124967138709079;0,000524609549724905;0,000473033281934657;5,92653969084042e-06;0,000287744088805283;0,000314473885190077;0,811936064479756;0,000207313818414698
"conclude";-0,0402207498469781;0,508794951730755;1,00014819203047;0,771093153131013;-0,0295280503629816;0,373531647627034;0,734258468503901;0,566097786511395;0,00162925971117351;0,171075939165474;0,578111317306953;0,249183483816397;5,30529737695009e-07;8,48975179573088e-05;0,00032804854416378;0,000194994831436622;0,000327951337412509;0,463506739584744;7,04565726288894e-05
"abbey";2,19387820395201;0,314534225217772;-0,601648305261464;-0,0570408843249913;0,955010069930425;0,136918882679828;-0,261901590091116;-0,0248302840285179;0,946140250480696;0,0127608517406384;0,0408327526271531;0,00026614515150503;0,00149197196955229;3,06670114176516e-05;0,000112207279362676;1,00857485572754e-06;0,000309981401115933;1,04914569687536;0,000341198602998167
"treat";-1,24907706710589;0,103663216700859;-0,814909350788085;0,723482179467636;-0,75206816331306;0,0624155282651825;-0,490656177151542;0,435607960654225;0,720268645388258;0,0032552080833955;0,175924940558036;0,100551205970307;0,000490640117747508;3,3793560238544e-06;0,000208834952874426;0,000164603953747661;0,000314473885190077;0,684609670565264;0,000147390891363665
"sensation";-1,04641259341491;1,5882446732393;0,839104932845241;-3,4765375444544;-0,258330874374054;0,392094511992516;0,207152238378636;-0,85826278210418;0,133802760156575;0,202258753004551;0,0493724269685581;0,614566059870314;0,000354180753871746;0,000815931796136722;0,000227746436828556;0,00390942504045965;0,000323458853338365;1,33067338618774;0,000572745894188531
"reserve";-1,27724877267034;0,809373573536004;0,379974961092492;2,48923537869407;-0,43485300960228;0,275559892384038;0,129366540755507;0,847486816347069;0,345449162282638;0,0910216177159416;0,0175442935317881;0,545984926469631;0,000461719358649095;0,000185406577162555;4,08636404242978e-05;0,00175371503519483;0,000283026496671069;1,01084477732162;0,000289198501854583
"notion";-1,06810105066262;-1,1434831540241;-1,64286041474175;-0,377595114570448;-0,464393429516597;-0,497168374810861;-0,714289702969281;-0,164172378741973;0,316290557563908;0,23786713267922;0,429393675537532;0,0164486342193327;0,000369014751155531;0,000422939828093556;0,000873012321299901;4,61181392104811e-05;0,000323458853338365;0,883426206593728;0,000252440829940403
"expense";-0,108752636177324;-0,863933992314168;-1,69676474931836;0,0551960959846196;-0,0569997847143953;-0,45280788862039;-0,889313848580413;0,0289295570092527;0,00548837323796955;0,227268125201379;0,766655204956363;0,000588296604283052;3,77245858900841e-06;0,000238070738467293;0,000918307562789598;9,71765815107223e-07;0,000318966369264221;0,682840109935194;0,000148724645396003
"arrangement";0,116143338310478;-0,470436464930786;0,157833813594785;-1,67621380533605;0,0662929398930416;-0,268518339035361;0,0900892609936687;-0,956758628273424;0,0100504071958153;0,108195788722213;0,0106509395289814;0,871102864552993;4,30262508157027e-06;7,05905963103084e-05;7,94593476322366e-06;0,000896197486029002;0,000318966369264221;0,53889421989456;9,26300600947889e-05
"teach";-1,0912737837781;-0,520908185391817;-1,52121431369277;-0,217529349086419;-0,558078718465385;-0,26639306914818;-0,777950819782078;-0,111244769343276;0,438380411794263;0,0655419582947009;0,488829349535895;0,00724828037513658;0,000363800174483466;8,28929933302665e-05;0,000706929760894255;1,44554354769192e-05;0,000305488917041789;0,766671291976201;0,000179561763371659
"summer";1,81512787028663;-0,874849424907947;0,609772418305508;0,13706928708907;0,860389224460389;-0,414687598894785;0,289038379428534;0,0649722477112758;0,81996635735156;0,124986054401177;0,0531018811684631;0,00194570707879774;0,000991689692569948;0,0002303710863255;0,000111917216737432;5,65511781102857e-06;0,000300996432967645;0,93241716023592;0,000261686828787218
"solicitude";-1,09897789577994;1,2024882102372;0,973487824038554;-0,779047995984701;-0,535715657953026;0,586173539251033;0,474543366310347;-0,379760331257383;0,409002827456836;0,321309379245781;0,184162929252361;0,0855248640450184;0,000379806594422595;0,000454722286778452;0,000298020153501856;0,000190859163334791;0,000314473885190077;0,799331359613791;0,000200926995212549
"public";-0,949687849100706;-0,486943965185841;-0,449074232279413;-0,590407134313885;-0,730687010666984;-0,374653240663123;-0,345516380632368;-0,454257495720077;0,684159997228427;0,118023161462083;0,0877859387196955;0,110030902589788;0,000287678004626344;7,56315273160759e-05;6,4325203253059e-05;0,000111185483353819;0,000318966369264221;0,534076036690461;9,09810781991265e-05
"hall";2,21801634240301;0,0439308254134879;-0,524135815465048;-0,0325924412476996;0,972916468815357;0,0192699317477204;-0,22990830004861;-0,0142964333682183;0,968624723096756;0,000249332072090014;0,0310389135420331;8,70312891143789e-05;0,0015470846234026;6,06908629638376e-07;8,63917478176626e-05;3,34055301822746e-07;0,000314473885190077;1,0483058668228;0,000345589563640787
